,ID,x,auc,funcId,kind,fid,iid,dim
43,modde,4000,0.757303578431373,537.0,Affine,537,0,2
44,modde,10000,0.538327176470588,537.0,Affine,537,0,5
43,RCobyla,4000,0.411155245098039,537.0,Affine,537,0,2
44,RCobyla,10000,0.258757705882353,537.0,Affine,537,0,5
43,DiagonalCMA,4000,0.964089215686275,538.0,Affine,538,0,2
44,DiagonalCMA,10000,0.953559568627451,538.0,Affine,538,0,5
43,DifferentialEvolution,4000,0.812464019607843,538.0,Affine,538,0,2
44,DifferentialEvolution,10000,0.535806784313725,538.0,Affine,538,0,5
43,modcma,4002,0.967737552792231,538.0,Affine,538,0,2
44,modcma,10000,0.966417980392157,538.0,Affine,538,0,5
43,modde,4000,0.837981519607843,538.0,Affine,538,0,2
44,modde,10000,0.700607490196078,538.0,Affine,538,0,5
43,RCobyla,4000,0.597267303921569,538.0,Affine,538,0,2
44,RCobyla,10000,0.912351509803922,538.0,Affine,538,0,5
43,DiagonalCMA,4000,0.834103480392157,539.0,Affine,539,0,2
44,DiagonalCMA,10000,0.937741156862745,539.0,Affine,539,0,5
43,DifferentialEvolution,4000,0.781759068627451,539.0,Affine,539,0,2
44,DifferentialEvolution,10000,0.417982274509804,539.0,Affine,539,0,5
43,modcma,4002,0.913761844567912,539.0,Affine,539,0,2
44,modcma,10000,0.963548078431373,539.0,Affine,539,0,5
43,modde,4000,0.81644362745098,539.0,Affine,539,0,2
44,modde,10000,0.660341705882353,539.0,Affine,539,0,5
43,RCobyla,4000,0.20870887254902,539.0,Affine,539,0,2
44,RCobyla,10000,0.192361137254902,539.0,Affine,539,0,5
43,DiagonalCMA,4000,0.940570294117647,53.0,Affine,53,0,2
44,DiagonalCMA,10000,0.822042431372549,53.0,Affine,53,0,5
43,DifferentialEvolution,4000,0.645851666666667,53.0,Affine,53,0,2
44,DifferentialEvolution,10000,0.434352235294118,53.0,Affine,53,0,5
43,modcma,4002,0.938376155059725,53.0,Affine,53,0,2
44,modcma,10000,0.905409607843137,53.0,Affine,53,0,5
43,modde,4000,0.76937612745098,53.0,Affine,53,0,2
44,modde,10000,0.566053274509804,53.0,Affine,53,0,5
43,RCobyla,4000,0.504603333333333,53.0,Affine,53,0,2
44,RCobyla,10000,0.385339235294118,53.0,Affine,53,0,5
43,DiagonalCMA,4000,0.606897205882353,540.0,Affine,540,0,2
44,DiagonalCMA,10000,0.681166450980392,540.0,Affine,540,0,5
43,DifferentialEvolution,4000,0.545787401960784,540.0,Affine,540,0,2
44,DifferentialEvolution,10000,0.303180784313726,540.0,Affine,540,0,5
43,modcma,4002,0.680705627578368,540.0,Affine,540,0,2
44,modcma,10000,0.664007117647059,540.0,Affine,540,0,5
43,modde,4000,0.635230343137255,540.0,Affine,540,0,2
44,modde,10000,0.414616862745098,540.0,Affine,540,0,5
43,RCobyla,4000,0.357505539215686,540.0,Affine,540,0,2
44,RCobyla,10000,0.266239588235294,540.0,Affine,540,0,5
43,DiagonalCMA,4000,0.852792009803922,541.0,Affine,541,0,2
44,DiagonalCMA,10000,0.916686549019608,541.0,Affine,541,0,5
43,DifferentialEvolution,4000,0.556327892156863,541.0,Affine,541,0,2
44,DifferentialEvolution,10000,0.336314941176471,541.0,Affine,541,0,5
43,modcma,4002,0.906317086554762,541.0,Affine,541,0,2
44,modcma,10000,0.941735254901961,541.0,Affine,541,0,5
43,modde,4000,0.664356029411765,541.0,Affine,541,0,2
44,modde,10000,0.487352921568627,541.0,Affine,541,0,5
43,RCobyla,4000,0.21962612745098,541.0,Affine,541,0,2
44,RCobyla,10000,0.149787921568627,541.0,Affine,541,0,5
43,DiagonalCMA,4000,0.856403578431373,542.0,Affine,542,0,2
44,DiagonalCMA,10000,0.95885137254902,542.0,Affine,542,0,5
43,DifferentialEvolution,4000,0.813814950980392,542.0,Affine,542,0,2
44,DifferentialEvolution,10000,0.528503294117647,542.0,Affine,542,0,5
43,modcma,4002,0.972935444042685,542.0,Affine,542,0,2
44,modcma,10000,0.951440450980392,542.0,Affine,542,0,5
43,modde,4000,0.823824460784314,542.0,Affine,542,0,2
44,modde,10000,0.664019392156863,542.0,Affine,542,0,5
43,RCobyla,4000,0.527062745098039,542.0,Affine,542,0,2
44,RCobyla,10000,0.464304941176471,542.0,Affine,542,0,5
43,DiagonalCMA,4000,0.957097254901961,543.0,Affine,543,0,2
44,DiagonalCMA,10000,0.753978039215686,543.0,Affine,543,0,5
43,DifferentialEvolution,4000,0.705333039215686,543.0,Affine,543,0,2
44,DifferentialEvolution,10000,0.338729588235294,543.0,Affine,543,0,5
43,modcma,4002,0.936020029201086,543.0,Affine,543,0,2
44,modcma,10000,0.883877745098039,543.0,Affine,543,0,5
43,modde,4000,0.750617843137255,543.0,Affine,543,0,2
44,modde,10000,0.498228078431373,543.0,Affine,543,0,5
43,RCobyla,4000,0.354955,543.0,Affine,543,0,2
44,RCobyla,10000,0.206112549019608,543.0,Affine,543,0,5
43,DiagonalCMA,4000,0.740748235294118,544.0,Affine,544,0,2
44,DiagonalCMA,10000,0.798953568627451,544.0,Affine,544,0,5
43,DifferentialEvolution,4000,0.560823921568627,544.0,Affine,544,0,2
44,DifferentialEvolution,10000,0.363749039215686,544.0,Affine,544,0,5
43,modcma,4002,0.824387855092062,544.0,Affine,544,0,2
44,modcma,10000,0.897108980392157,544.0,Affine,544,0,5
43,modde,4000,0.637030931372549,544.0,Affine,544,0,2
44,modde,10000,0.504120039215686,544.0,Affine,544,0,5
43,RCobyla,4000,0.255218235294118,544.0,Affine,544,0,2
44,RCobyla,10000,0.210077725490196,544.0,Affine,544,0,5
43,DiagonalCMA,4000,0.877834705882353,545.0,Affine,545,0,2
44,DiagonalCMA,10000,0.197725725490196,545.0,Affine,545,0,5
43,DifferentialEvolution,4000,0.567999068627451,545.0,Affine,545,0,2
44,DifferentialEvolution,10000,0.332724431372549,545.0,Affine,545,0,5
43,modcma,4002,0.849435674319703,545.0,Affine,545,0,2
44,modcma,10000,0.530425745098039,545.0,Affine,545,0,5
43,modde,4000,0.667195784313726,545.0,Affine,545,0,2
44,modde,10000,0.448303980392157,545.0,Affine,545,0,5
43,RCobyla,4000,0.301569068627451,545.0,Affine,545,0,2
44,RCobyla,10000,0.158418254901961,545.0,Affine,545,0,5
43,DiagonalCMA,4000,0.927943774509804,546.0,Affine,546,0,2
44,DiagonalCMA,10000,0.691983431372549,546.0,Affine,546,0,5
43,DifferentialEvolution,4000,0.786793431372549,546.0,Affine,546,0,2
44,DifferentialEvolution,10000,0.685071490196078,546.0,Affine,546,0,5
43,modcma,4002,0.744714015541249,546.0,Affine,546,0,2
44,modcma,10000,0.679460392156863,546.0,Affine,546,0,5
43,modde,4000,0.789253088235294,546.0,Affine,546,0,2
44,modde,10000,0.716589490196078,546.0,Affine,546,0,5
43,RCobyla,4000,0.67071431372549,546.0,Affine,546,0,2
44,RCobyla,10000,0.492018098039216,546.0,Affine,546,0,5
43,DiagonalCMA,4000,0.943047156862745,547.0,Affine,547,0,2
44,DiagonalCMA,10000,0.800621882352941,547.0,Affine,547,0,5
43,DifferentialEvolution,4000,0.694059509803922,547.0,Affine,547,0,2
44,DifferentialEvolution,10000,0.410832176470588,547.0,Affine,547,0,5
43,modcma,4002,0.925648793250434,547.0,Affine,547,0,2
44,modcma,10000,0.930895058823529,547.0,Affine,547,0,5
43,modde,4000,0.746140833333333,547.0,Affine,547,0,2
44,modde,10000,0.568134176470588,547.0,Affine,547,0,5
43,RCobyla,4000,0.367188676470588,547.0,Affine,547,0,2
44,RCobyla,10000,0.263673098039216,547.0,Affine,547,0,5
43,DiagonalCMA,4000,0.620533039215686,548.0,Affine,548,0,2
44,DiagonalCMA,10000,0.454027980392157,548.0,Affine,548,0,5
43,DifferentialEvolution,4000,0.887809362745098,548.0,Affine,548,0,2
44,DifferentialEvolution,10000,0.442674764705882,548.0,Affine,548,0,5
43,modcma,4002,0.627389246553194,548.0,Affine,548,0,2
44,modcma,10000,0.950367490196078,548.0,Affine,548,0,5
43,modde,4000,0.860513921568627,548.0,Affine,548,0,2
44,modde,10000,0.648059843137255,548.0,Affine,548,0,5
43,RCobyla,4000,0.409792058823529,548.0,Affine,548,0,2
44,RCobyla,10000,0.284862725490196,548.0,Affine,548,0,5
43,DiagonalCMA,4000,0.848377598039216,549.0,Affine,549,0,2
44,DiagonalCMA,10000,0.900446862745098,549.0,Affine,549,0,5
43,DifferentialEvolution,4000,0.749207352941176,549.0,Affine,549,0,2
44,DifferentialEvolution,10000,0.48418062745098,549.0,Affine,549,0,5
43,modcma,4002,0.932774103144506,549.0,Affine,549,0,2
44,modcma,10000,0.939998137254902,549.0,Affine,549,0,5
43,modde,4000,0.806305147058824,549.0,Affine,549,0,2
44,modde,10000,0.667192333333333,549.0,Affine,549,0,5
43,RCobyla,4000,0.279289901960784,549.0,Affine,549,0,2
44,RCobyla,10000,0.647506450980392,549.0,Affine,549,0,5
43,DiagonalCMA,4000,0.512164509803922,54.0,Affine,54,0,2
44,DiagonalCMA,10000,0.31422762745098,54.0,Affine,54,0,5
43,DifferentialEvolution,4000,0.509872549019608,54.0,Affine,54,0,2
44,DifferentialEvolution,10000,0.329883509803922,54.0,Affine,54,0,5
43,modcma,4002,0.73836336733594,54.0,Affine,54,0,2
44,modcma,10000,0.340157196078431,54.0,Affine,54,0,5
43,modde,4000,0.661433921568627,54.0,Affine,54,0,2
44,modde,10000,0.38254137254902,54.0,Affine,54,0,5
43,RCobyla,4000,0.30926568627451,54.0,Affine,54,0,2
44,RCobyla,10000,0.263815862745098,54.0,Affine,54,0,5
43,DiagonalCMA,4000,0.776785147058824,550.0,Affine,550,0,2
44,DiagonalCMA,10000,0.641048803921569,550.0,Affine,550,0,5
43,DifferentialEvolution,4000,0.714540196078431,550.0,Affine,550,0,2
44,DifferentialEvolution,10000,0.38984168627451,550.0,Affine,550,0,5
43,modcma,4002,0.877427511734329,550.0,Affine,550,0,2
44,modcma,10000,0.90812368627451,550.0,Affine,550,0,5
43,modde,4000,0.766940245098039,550.0,Affine,550,0,2
44,modde,10000,0.575565803921569,550.0,Affine,550,0,5
43,RCobyla,4000,0.352792107843137,550.0,Affine,550,0,2
44,RCobyla,10000,0.241331078431373,550.0,Affine,550,0,5
43,DiagonalCMA,4000,0.589744558823529,551.0,Affine,551,0,2
44,DiagonalCMA,10000,0.257328039215686,551.0,Affine,551,0,5
43,DifferentialEvolution,4000,0.505724656862745,551.0,Affine,551,0,2
44,DifferentialEvolution,10000,0.309171588235294,551.0,Affine,551,0,5
43,modcma,4002,0.560166191414097,551.0,Affine,551,0,2
44,modcma,10000,0.78307037254902,551.0,Affine,551,0,5
43,modde,4000,0.653017549019608,551.0,Affine,551,0,2
44,modde,10000,0.478680529411765,551.0,Affine,551,0,5
43,RCobyla,4000,0.229143676470588,551.0,Affine,551,0,2
44,RCobyla,10000,0.179007,551.0,Affine,551,0,5
43,DiagonalCMA,4000,0.13874362745098,552.0,Affine,552,0,2
44,DiagonalCMA,10000,0.786793254901961,552.0,Affine,552,0,5
43,DifferentialEvolution,4000,0.764156911764706,552.0,Affine,552,0,2
44,DifferentialEvolution,10000,0.503796411764706,552.0,Affine,552,0,5
43,modcma,4002,0.737130209405101,552.0,Affine,552,0,2
44,modcma,10000,0.926169882352941,552.0,Affine,552,0,5
43,modde,4000,0.790555,552.0,Affine,552,0,2
44,modde,10000,0.652109882352941,552.0,Affine,552,0,5
43,RCobyla,4000,0.147937647058824,552.0,Affine,552,0,2
44,RCobyla,10000,0.130342960784314,552.0,Affine,552,0,5
43,DiagonalCMA,4000,0.698188578431372,553.0,Affine,553,0,2
44,DiagonalCMA,10000,0.549816745098039,553.0,Affine,553,0,5
43,DifferentialEvolution,4000,0.628552156862745,553.0,Affine,553,0,2
44,DifferentialEvolution,10000,0.414131784313725,553.0,Affine,553,0,5
43,modcma,4002,0.933124810143948,553.0,Affine,553,0,2
44,modcma,10000,0.908916392156863,553.0,Affine,553,0,5
43,modde,4000,0.677258725490196,553.0,Affine,553,0,2
44,modde,10000,0.505065568627451,553.0,Affine,553,0,5
43,RCobyla,4000,0.518857745098039,553.0,Affine,553,0,2
44,RCobyla,10000,0.50607262745098,553.0,Affine,553,0,5
43,DiagonalCMA,4000,0.933515049019608,554.0,Affine,554,0,2
44,DiagonalCMA,10000,0.951020784313726,554.0,Affine,554,0,5
43,DifferentialEvolution,4000,0.685164019607843,554.0,Affine,554,0,2
44,DifferentialEvolution,10000,0.424944019607843,554.0,Affine,554,0,5
43,modcma,4002,0.949976384356841,554.0,Affine,554,0,2
44,modcma,10000,0.953269294117647,554.0,Affine,554,0,5
43,modde,4000,0.751406666666667,554.0,Affine,554,0,2
44,modde,10000,0.593218450980392,554.0,Affine,554,0,5
43,RCobyla,4000,0.395783333333333,554.0,Affine,554,0,2
44,RCobyla,10000,0.766511058823529,554.0,Affine,554,0,5
43,DiagonalCMA,4000,0.418979068627451,555.0,Affine,555,0,2
44,DiagonalCMA,10000,0.356716039215686,555.0,Affine,555,0,5
43,DifferentialEvolution,4000,0.574795441176471,555.0,Affine,555,0,2
44,DifferentialEvolution,10000,0.364878784313725,555.0,Affine,555,0,5
43,modcma,4002,0.882890074570558,555.0,Affine,555,0,2
44,modcma,10000,0.799827921568627,555.0,Affine,555,0,5
43,modde,4000,0.648273039215686,555.0,Affine,555,0,2
44,modde,10000,0.430539882352941,555.0,Affine,555,0,5
43,RCobyla,4000,0.425120441176471,555.0,Affine,555,0,2
44,RCobyla,10000,0.345454352941176,555.0,Affine,555,0,5
43,DiagonalCMA,4000,0.841296176470588,556.0,Affine,556,0,2
44,DiagonalCMA,10000,0.668198215686274,556.0,Affine,556,0,5
43,DifferentialEvolution,4000,0.71422137254902,556.0,Affine,556,0,2
44,DifferentialEvolution,10000,0.498313196078431,556.0,Affine,556,0,5
43,modcma,4002,0.956418359447727,556.0,Affine,556,0,2
44,modcma,10000,0.93868037254902,556.0,Affine,556,0,5
43,modde,4000,0.768904362745098,556.0,Affine,556,0,2
44,modde,10000,0.60128162745098,556.0,Affine,556,0,5
43,RCobyla,4000,0.55549637254902,556.0,Affine,556,0,2
44,RCobyla,10000,0.513320784313726,556.0,Affine,556,0,5
43,DiagonalCMA,4000,0.577417205882353,557.0,Affine,557,0,2
44,DiagonalCMA,10000,0.431216509803922,557.0,Affine,557,0,5
43,DifferentialEvolution,4000,0.61068862745098,557.0,Affine,557,0,2
44,DifferentialEvolution,10000,0.396111901960784,557.0,Affine,557,0,5
43,modcma,4002,0.92849266543199,557.0,Affine,557,0,2
44,modcma,10000,0.900342588235294,557.0,Affine,557,0,5
43,modde,4000,0.649837843137255,557.0,Affine,557,0,2
44,modde,10000,0.455592705882353,557.0,Affine,557,0,5
43,RCobyla,4000,0.452392352941176,557.0,Affine,557,0,2
44,RCobyla,10000,0.373191549019608,557.0,Affine,557,0,5
43,DiagonalCMA,4000,0.243121519607843,558.0,Affine,558,0,2
44,DiagonalCMA,10000,0.443838294117647,558.0,Affine,558,0,5
43,DifferentialEvolution,4000,0.489328578431373,558.0,Affine,558,0,2
44,DifferentialEvolution,10000,0.329776960784314,558.0,Affine,558,0,5
43,modcma,4002,0.591238351412529,558.0,Affine,558,0,2
44,modcma,10000,0.619540980392157,558.0,Affine,558,0,5
43,modde,4000,0.618737401960784,558.0,Affine,558,0,2
44,modde,10000,0.461082725490196,558.0,Affine,558,0,5
43,RCobyla,4000,0.235570392156863,558.0,Affine,558,0,2
44,RCobyla,10000,0.178437745098039,558.0,Affine,558,0,5
43,DiagonalCMA,4000,0.580653774509804,559.0,Affine,559,0,2
44,DiagonalCMA,10000,0.769602235294118,559.0,Affine,559,0,5
43,DifferentialEvolution,4000,0.692683529411765,559.0,Affine,559,0,2
44,DifferentialEvolution,10000,0.512147,559.0,Affine,559,0,5
43,modcma,4002,0.900858247346915,559.0,Affine,559,0,2
44,modcma,10000,0.517415117647059,559.0,Affine,559,0,5
43,modde,4000,0.802098480392157,559.0,Affine,559,0,2
44,modde,10000,0.635431196078431,559.0,Affine,559,0,5
43,RCobyla,4000,0.482641323529412,559.0,Affine,559,0,2
44,RCobyla,10000,0.344950333333333,559.0,Affine,559,0,5
43,DiagonalCMA,4000,0.739448823529412,55.0,Affine,55,0,2
44,DiagonalCMA,10000,0.762780823529412,55.0,Affine,55,0,5
43,DifferentialEvolution,4000,0.714455294117647,55.0,Affine,55,0,2
44,DifferentialEvolution,10000,0.588801705882353,55.0,Affine,55,0,5
43,modcma,4002,0.681996403758905,55.0,Affine,55,0,2
44,modcma,10000,0.773812490196078,55.0,Affine,55,0,5
43,modde,4000,0.817598676470588,55.0,Affine,55,0,2
44,modde,10000,0.688709019607843,55.0,Affine,55,0,5
43,RCobyla,4000,0.600972254901961,55.0,Affine,55,0,2
44,RCobyla,10000,0.520587549019608,55.0,Affine,55,0,5
43,DiagonalCMA,4000,0.378107401960784,560.0,Affine,560,0,2
44,DiagonalCMA,10000,0.919460058823529,560.0,Affine,560,0,5
43,DifferentialEvolution,4000,0.781729068627451,560.0,Affine,560,0,2
44,DifferentialEvolution,10000,0.447452431372549,560.0,Affine,560,0,5
43,modcma,4002,0.886060352176853,560.0,Affine,560,0,2
44,modcma,10000,0.962643235294118,560.0,Affine,560,0,5
43,modde,4000,0.760667058823529,560.0,Affine,560,0,2
44,modde,10000,0.609879215686275,560.0,Affine,560,0,5
43,RCobyla,4000,0.217789068627451,560.0,Affine,560,0,2
44,RCobyla,10000,0.18223631372549,560.0,Affine,560,0,5
43,DiagonalCMA,4000,0.894689803921569,561.0,Affine,561,0,2
44,DiagonalCMA,10000,0.167194764705882,561.0,Affine,561,0,5
43,DifferentialEvolution,4000,0.746666666666667,561.0,Affine,561,0,2
44,DifferentialEvolution,10000,0.331951078431373,561.0,Affine,561,0,5
43,modcma,4002,0.485170747959354,561.0,Affine,561,0,2
44,modcma,10000,0.500229509803922,561.0,Affine,561,0,5
43,modde,4000,0.820603382352941,561.0,Affine,561,0,2
44,modde,10000,0.52529437254902,561.0,Affine,561,0,5
43,RCobyla,4000,0.35158387254902,561.0,Affine,561,0,2
44,RCobyla,10000,0.15283031372549,561.0,Affine,561,0,5
43,DiagonalCMA,4000,0.876914803921569,562.0,Affine,562,0,2
44,DiagonalCMA,10000,0.61953262745098,562.0,Affine,562,0,5
43,DifferentialEvolution,4000,0.479960882352941,562.0,Affine,562,0,2
44,DifferentialEvolution,10000,0.32871331372549,562.0,Affine,562,0,5
43,modcma,4002,0.845188533184388,562.0,Affine,562,0,2
44,modcma,10000,0.675421294117647,562.0,Affine,562,0,5
43,modde,4000,0.586787156862745,562.0,Affine,562,0,2
44,modde,10000,0.455412960784314,562.0,Affine,562,0,5
43,RCobyla,4000,0.314269509803922,562.0,Affine,562,0,2
44,RCobyla,10000,0.252673137254902,562.0,Affine,562,0,5
43,DiagonalCMA,4000,0.612371176470588,563.0,Affine,563,0,2
44,DiagonalCMA,10000,0.481976882352941,563.0,Affine,563,0,5
43,DifferentialEvolution,4000,0.555303137254902,563.0,Affine,563,0,2
44,DifferentialEvolution,10000,0.336650745098039,563.0,Affine,563,0,5
43,modcma,4002,0.745779414214461,563.0,Affine,563,0,2
44,modcma,10000,0.57573662745098,563.0,Affine,563,0,5
43,modde,4000,0.700776666666667,563.0,Affine,563,0,2
44,modde,10000,0.391786078431373,563.0,Affine,563,0,5
43,RCobyla,4000,0.318257058823529,563.0,Affine,563,0,2
44,RCobyla,10000,0.25966237254902,563.0,Affine,563,0,5
43,DiagonalCMA,4000,0.377721764705882,564.0,Affine,564,0,2
44,DiagonalCMA,10000,0.852759019607843,564.0,Affine,564,0,5
43,DifferentialEvolution,4000,0.613206078431372,564.0,Affine,564,0,2
44,DifferentialEvolution,10000,0.412178980392157,564.0,Affine,564,0,5
43,modcma,4002,0.834206867154658,564.0,Affine,564,0,2
44,modcma,10000,0.936433843137255,564.0,Affine,564,0,5
43,modde,4000,0.736262990196078,564.0,Affine,564,0,2
44,modde,10000,0.569812901960784,564.0,Affine,564,0,5
43,RCobyla,4000,0.3538275,564.0,Affine,564,0,2
44,RCobyla,10000,0.441404431372549,564.0,Affine,564,0,5
43,DiagonalCMA,4000,0.362358137254902,565.0,Affine,565,0,2
44,DiagonalCMA,10000,0.426301098039216,565.0,Affine,565,0,5
43,DifferentialEvolution,4000,0.540067745098039,565.0,Affine,565,0,2
44,DifferentialEvolution,10000,0.312995529411765,565.0,Affine,565,0,5
43,modcma,4002,0.731781805175843,565.0,Affine,565,0,2
44,modcma,10000,0.621511039215686,565.0,Affine,565,0,5
43,modde,4000,0.676350931372549,565.0,Affine,565,0,2
44,modde,10000,0.414532882352941,565.0,Affine,565,0,5
43,RCobyla,4000,0.24925112745098,565.0,Affine,565,0,2
44,RCobyla,10000,0.231097156862745,565.0,Affine,565,0,5
43,DiagonalCMA,4000,0.521430637254902,566.0,Affine,566,0,2
44,DiagonalCMA,10000,0.269990725490196,566.0,Affine,566,0,5
43,DifferentialEvolution,4000,0.565958480392157,566.0,Affine,566,0,2
44,DifferentialEvolution,10000,0.377456058823529,566.0,Affine,566,0,5
43,modcma,4002,0.794772711683374,566.0,Affine,566,0,2
44,modcma,10000,0.741916058823529,566.0,Affine,566,0,5
43,modde,4000,0.682645735294118,566.0,Affine,566,0,2
44,modde,10000,0.520328196078431,566.0,Affine,566,0,5
43,RCobyla,4000,0.290796764705882,566.0,Affine,566,0,2
44,RCobyla,10000,0.158590274509804,566.0,Affine,566,0,5
43,DiagonalCMA,4000,0.470557009803922,567.0,Affine,567,0,2
44,DiagonalCMA,10000,0.871362274509804,567.0,Affine,567,0,5
43,DifferentialEvolution,4000,0.804872156862745,567.0,Affine,567,0,2
44,DifferentialEvolution,10000,0.432799156862745,567.0,Affine,567,0,5
43,modcma,4002,0.867341966271766,567.0,Affine,567,0,2
44,modcma,10000,0.863412431372549,567.0,Affine,567,0,5
43,modde,4000,0.843269852941177,567.0,Affine,567,0,2
44,modde,10000,0.616298490196078,567.0,Affine,567,0,5
43,RCobyla,4000,0.345576862745098,567.0,Affine,567,0,2
44,RCobyla,10000,0.241506254901961,567.0,Affine,567,0,5
43,DiagonalCMA,4000,0.415055980392157,568.0,Affine,568,0,2
44,DiagonalCMA,10000,0.291466666666667,568.0,Affine,568,0,5
43,DifferentialEvolution,4000,0.368725392156863,568.0,Affine,568,0,2
44,DifferentialEvolution,10000,0.254926,568.0,Affine,568,0,5
43,modcma,4002,0.400310775984557,568.0,Affine,568,0,2
44,modcma,10000,0.277078549019608,568.0,Affine,568,0,5
43,modde,4000,0.404430637254902,568.0,Affine,568,0,2
44,modde,10000,0.255584490196078,568.0,Affine,568,0,5
43,RCobyla,4000,0.256410098039216,568.0,Affine,568,0,2
44,RCobyla,10000,0.179449725490196,568.0,Affine,568,0,5
43,DiagonalCMA,4000,0.559703235294118,569.0,Affine,569,0,2
44,DiagonalCMA,10000,0.544689078431373,569.0,Affine,569,0,5
43,DifferentialEvolution,4000,0.61442568627451,569.0,Affine,569,0,2
44,DifferentialEvolution,10000,0.305148137254902,569.0,Affine,569,0,5
43,modcma,4002,0.772582336282839,569.0,Affine,569,0,2
44,modcma,10000,0.749122666666667,569.0,Affine,569,0,5
43,modde,4000,0.647813284313726,569.0,Affine,569,0,2
44,modde,10000,0.433925784313725,569.0,Affine,569,0,5
43,RCobyla,4000,0.237077205882353,569.0,Affine,569,0,2
44,RCobyla,10000,0.151761274509804,569.0,Affine,569,0,5
43,DiagonalCMA,4000,0.820463578431373,56.0,Affine,56,0,2
44,DiagonalCMA,10000,0.800474137254902,56.0,Affine,56,0,5
43,DifferentialEvolution,4000,0.815226078431373,56.0,Affine,56,0,2
44,DifferentialEvolution,10000,0.677179588235294,56.0,Affine,56,0,5
